id,name,country_code,latitude,longitude,vendor,technology,region,localite,,,,,,,,,,,,,,
IM222,ADJAME_CASSE,CI,5.367120,-4.026443,ERICSSON,2G,ABIDJAN,ADJAME,,,,,,,,,,,,,,
IM222,ADJAME_CASSE,CI,5.367120,-4.026443,ERICSSON,2G,ABIDJAN,ADJAME,,,,,,,,,,,,,,
IM241,BINGES_MBATTO_BKE,CI,5.348335,-3.795345,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
IM241,BINGES_MBATTO_BKE,CI,5.348335,-3.795345,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
IM241,BINGES_MBATTO_BKE,CI,5.348335,-3.795345,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
IM241,BINGES_MBATTO_BKE,CI,5.348335,-3.795345,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
IM241,BINGES_MBATTO_BKE,CI,5.348335,-3.795345,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
IM241,BINGES_MBATTO_BKE,CI,5.348335,-3.795345,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
IM015,YOP_CITE_DIBY_EXT,CI,5.349530,-4.115701,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM015,YOP_CITE_DIBY_EXT,CI,5.349530,-4.115701,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM015,YOP_CITE_DIBY_EXT,CI,5.349530,-4.115701,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM015,YOP_CITE_DIBY_EXT,CI,5.349530,-4.115701,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM015,YOP_CITE_DIBY_EXT,CI,5.349530,-4.115701,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM015,YOP_CITE_DIBY_EXT,CI,5.349530,-4.115701,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM110,BAKANOU A,CI,5.593267,-4.635654,ERICSSON,2G,AGNEBY-TIASSA,BAKANOU A,,,,,,,,,,,,,,
IM110,BAKANOU A,CI,5.593267,-4.635654,ERICSSON,2G,AGNEBY-TIASSA,BAKANOU A,,,,,,,,,,,,,,
IM110,BAKANOU A,CI,5.593267,-4.635654,ERICSSON,2G,AGNEBY-TIASSA,BAKANOU A,,,,,,,,,,,,,,
IM110,BAKANOU A,CI,5.593267,-4.635654,ERICSSON,2G,AGNEBY-TIASSA,BAKANOU A,,,,,,,,,,,,,,
IM110,BAKANOU A,CI,5.593267,-4.635654,ERICSSON,2G,AGNEBY-TIASSA,BAKANOU A,,,,,,,,,,,,,,
IM110,BAKANOU A,CI,5.593267,-4.635654,ERICSSON,2G,AGNEBY-TIASSA,BAKANOU A,,,,,,,,,,,,,,
IM019,PBOUET_GS_CEVENOL,CI,5.255788,-3.894807,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
IM019,PBOUET_GS_CEVENOL,CI,5.255788,-3.894807,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
IM019,PBOUET_GS_CEVENOL,CI,5.255788,-3.894807,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
IM007,BKE_AIR_FRANCE_3,CI,7.657600,-5.019130,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM007,BKE_AIR_FRANCE_3,CI,7.657600,-5.019130,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM007,BKE_AIR_FRANCE_3,CI,7.657600,-5.019130,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM091,SOKO_NORD,CI,8.335542,-6.983540,HUAWEI,2G,WORODOUGOU,SOKO,,,,,,,,,,,,,,
IM091,SOKO_NORD,CI,8.335542,-6.983540,HUAWEI,2G,WORODOUGOU,SOKO,,,,,,,,,,,,,,
IM091,SOKO_NORD,CI,8.335542,-6.983540,HUAWEI,2G,WORODOUGOU,SOKO,,,,,,,,,,,,,,
IM192,TAYO,CI,5.680158,-6.334996,HUAWEI,2G,NAWA,TAYO,,,,,,,,,,,,,,
IM192,TAYO,CI,5.680158,-6.334996,HUAWEI,2G,NAWA,TAYO,,,,,,,,,,,,,,
IM192,TAYO,CI,5.680158,-6.334996,HUAWEI,2G,NAWA,TAYO,,,,,,,,,,,,,,
ET836,ASSAOUFFOUE,CI,6.574913,-4.226732,HUAWEI,2G,MORONOU,ASSAOUFFOUE,,,,,,,,,,,,,,
ET836,ASSAOUFFOUE,CI,6.574913,-4.226732,HUAWEI,2G,MORONOU,ASSAOUFFOUE,,,,,,,,,,,,,,
ET836,ASSAOUFFOUE,CI,6.574913,-4.226732,HUAWEI,2G,MORONOU,ASSAOUFFOUE,,,,,,,,,,,,,,
ET837,BANABO,CI,6.705125,-4.291611,HUAWEI,2G,MORONOU,BANABO,,,,,,,,,,,,,,
ET837,BANABO,CI,6.705125,-4.291611,HUAWEI,2G,MORONOU,BANABO,,,,,,,,,,,,,,
ET837,BANABO,CI,6.705125,-4.291611,HUAWEI,2G,MORONOU,BANABO,,,,,,,,,,,,,,
ET884,KODAYA_V5,CI,5.995036,-6.973641,HUAWEI,2G,NAWA,KODAYAV5,,,,,,,,,,,,,,
ET884,KODAYA_V5,CI,5.995036,-6.973641,HUAWEI,2G,NAWA,KODAYAV5,,,,,,,,,,,,,,
ET884,KODAYA_V5,CI,5.995036,-6.973641,HUAWEI,2G,NAWA,KODAYAV5,,,,,,,,,,,,,,
ET714,MELAGOUINE_GOTONGOUINE,CI,7.366300,-7.804610,HUAWEI,2G,TONKPI,MELAGOUINE,,,,,,,,,,,,,,
ET714,MELAGOUINE_GOTONGOUINE,CI,7.366300,-7.804610,HUAWEI,2G,TONKPI,MELAGOUINE,,,,,,,,,,,,,,
ET714,MELAGOUINE_GOTONGOUINE,CI,7.366300,-7.804610,HUAWEI,2G,TONKPI,MELAGOUINE,,,,,,,,,,,,,,
ET042,BOUREBO,CI,7.714887,-5.721962,HUAWEI,2G,GBEKE,BOUREBO,,,,,,,,,,,,,,
ET042,BOUREBO,CI,7.714887,-5.721962,HUAWEI,2G,GBEKE,BOUREBO,,,,,,,,,,,,,,
ET042,BOUREBO,CI,7.714887,-5.721962,HUAWEI,2G,GBEKE,BOUREBO,,,,,,,,,,,,,,
ET649,LOGBONOU,CI,8.066483,-5.252483,HUAWEI,2G,HAMBOL,LOGBONOU,,,,,,,,,,,,,,
ET649,LOGBONOU,CI,8.066483,-5.252483,HUAWEI,2G,HAMBOL,LOGBONOU,,,,,,,,,,,,,,
ET649,LOGBONOU,CI,8.066483,-5.252483,HUAWEI,2G,HAMBOL,LOGBONOU,,,,,,,,,,,,,,
ET046,KOROKARA,CI,9.906720,-5.625890,HUAWEI,2G,TCHOLOGO,KOROKARA,,,,,,,,,,,,,,
ET046,KOROKARA,CI,9.906720,-5.625890,HUAWEI,2G,TCHOLOGO,KOROKARA,,,,,,,,,,,,,,
ET046,KOROKARA,CI,9.906720,-5.625890,HUAWEI,2G,TCHOLOGO,KOROKARA,,,,,,,,,,,,,,
ET956,AKOUEDO_GENIE2000_EXT,CI,5.378155,-3.938680,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET956,AKOUEDO_GENIE2000_EXT,CI,5.378155,-3.938680,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET956,AKOUEDO_GENIE2000_EXT,CI,5.378155,-3.938680,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET956,AKOUEDO_GENIE2000_EXT,CI,5.378155,-3.938680,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET956,AKOUEDO_GENIE2000_EXT,CI,5.378155,-3.938680,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET956,AKOUEDO_GENIE2000_EXT,CI,5.378155,-3.938680,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM042,ABOBO_AKEIKOI-VILLAGE,CI,5.463242,-4.009400,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM042,ABOBO_AKEIKOI-VILLAGE,CI,5.463242,-4.009400,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM042,ABOBO_AKEIKOI-VILLAGE,CI,5.463242,-4.009400,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM042,ABOBO_AKEIKOI-VILLAGE,CI,5.463242,-4.009400,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM042,ABOBO_AKEIKOI-VILLAGE,CI,5.463242,-4.009400,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM042,ABOBO_AKEIKOI-VILLAGE,CI,5.463242,-4.009400,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET821,GBEUGREHOA,CI,6.207241,-6.337861,HUAWEI,2G,GOH,GBEUGREHOA,,,,,,,,,,,,,,
ET821,GBEUGREHOA,CI,6.207241,-6.337861,HUAWEI,2G,GOH,GBEUGREHOA,,,,,,,,,,,,,,
ET821,GBEUGREHOA,CI,6.207241,-6.337861,HUAWEI,2G,GOH,GBEUGREHOA,,,,,,,,,,,,,,
ET740,KOSSEHOA,CI,6.070524,-6.298759,HUAWEI,2G,GOH,KOSSEHOA,,,,,,,,,,,,,,
ET740,KOSSEHOA,CI,6.070524,-6.298759,HUAWEI,2G,GOH,KOSSEHOA,,,,,,,,,,,,,,
ET740,KOSSEHOA,CI,6.070524,-6.298759,HUAWEI,2G,GOH,KOSSEHOA,,,,,,,,,,,,,,
ET931,NDOTRE_CARR_FANNY,CI,5.439377,-4.085197,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET931,NDOTRE_CARR_FANNY,CI,5.439377,-4.085197,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET931,NDOTRE_CARR_FANNY,CI,5.439377,-4.085197,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET973,PB_ABATTOIR,CI,5.261915,-3.967570,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
ET973,PB_ABATTOIR,CI,5.261915,-3.967570,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
ET973,PB_ABATTOIR,CI,5.261915,-3.967570,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
IM002,PBOUET_MAFIBLE,CI,5.276508,-3.865322,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
IM002,PBOUET_MAFIBLE,CI,5.276508,-3.865322,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
IM002,PBOUET_MAFIBLE,CI,5.276508,-3.865322,HUAWEI,2G,ABIDJAN,PORT-BOUET,,,,,,,,,,,,,,
ET895,GAGNOA_GBONSSOU,CI,6.117338,-5.941188,HUAWEI,2G,GOH,GAGNOA,,,,,,,,,,,,,,
ET895,GAGNOA_GBONSSOU,CI,6.117338,-5.941188,HUAWEI,2G,GOH,GAGNOA,,,,,,,,,,,,,,
ET895,GAGNOA_GBONSSOU,CI,6.117338,-5.941188,HUAWEI,2G,GOH,GAGNOA,,,,,,,,,,,,,,
ET053,CAP_SUD,CI,5.297087,-3.986987,ERICSSON,2G,ABIDJAN,MARCORY,,,,,,,,,,,,,,
ET053,CAP_SUD,CI,5.297087,-3.986987,ERICSSON,2G,ABIDJAN,MARCORY,,,,,,,,,,,,,,
ET053,CAP_SUD,CI,5.297087,-3.986987,ERICSSON,2G,ABIDJAN,MARCORY,,,,,,,,,,,,,,
ET053,CAP_SUD,CI,5.297087,-3.986987,ERICSSON,2G,ABIDJAN,MARCORY,,,,,,,,,,,,,,
ET053,CAP_SUD,CI,5.297087,-3.986987,ERICSSON,2G,ABIDJAN,MARCORY,,,,,,,,,,,,,,
ET053,CAP_SUD,CI,5.297087,-3.986987,ERICSSON,2G,ABIDJAN,MARCORY,,,,,,,,,,,,,,
ET844,BLAPLEU,CI,7.638612,-7.729380,HUAWEI,2G,TONKPI,BLAPLEU,,,,,,,,,,,,,,
ET844,BLAPLEU,CI,7.638612,-7.729380,HUAWEI,2G,TONKPI,BLAPLEU,,,,,,,,,,,,,,
ET844,BLAPLEU,CI,7.638612,-7.729380,HUAWEI,2G,TONKPI,BLAPLEU,,,,,,,,,,,,,,
ET839,BORON_PORO,CI,8.693500,-5.970529,HUAWEI,2G,PORO,BORON,,,,,,,,,,,,,,
ET839,BORON_PORO,CI,8.693500,-5.970529,HUAWEI,2G,PORO,BORON,,,,,,,,,,,,,,
ET839,BORON_PORO,CI,8.693500,-5.970529,HUAWEI,2G,PORO,BORON,,,,,,,,,,,,,,
IM017,NEW_MACA,CI,5.391973,-4.080532,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM017,NEW_MACA,CI,5.391973,-4.080532,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM017,NEW_MACA,CI,5.391973,-4.080532,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM017,NEW_MACA,CI,5.391973,-4.080532,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM017,NEW_MACA,CI,5.391973,-4.080532,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM017,NEW_MACA,CI,5.391973,-4.080532,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM250,MICRO_PLAYCE_PALMERAIE,CI,5.372302,-3.932385,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET842,NIPLOU,CI,4.825705,-7.397179,ERICSSON,2G,SAN PEDRO,NIPLOU,,,,,,,,,,,,,,
ET842,NIPLOU,CI,4.825705,-7.397179,ERICSSON,2G,SAN PEDRO,NIPLOU,,,,,,,,,,,,,,
ET842,NIPLOU,CI,4.825705,-7.397179,ERICSSON,2G,SAN PEDRO,NIPLOU,,,,,,,,,,,,,,
ET876,BOUA,CI,5.023050,-7.052595,ERICSSON,2G,SAN-PEDRO,BOUA,,,,,,,,,,,,,,
ET876,BOUA,CI,5.023050,-7.052595,ERICSSON,2G,SAN-PEDRO,BOUA,,,,,,,,,,,,,,
ET876,BOUA,CI,5.023050,-7.052595,ERICSSON,2G,SAN-PEDRO,BOUA,,,,,,,,,,,,,,
ET798,NEW_BKE_KENNEDY,CI,7.681551,-5.005849,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
ET798,NEW_BKE_KENNEDY,CI,7.681551,-5.005849,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
ET798,NEW_BKE_KENNEDY,CI,7.681551,-5.005849,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM001,MICRO_CARGILL_YOP,CI,5.376856,-4.096221,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM001,MICRO_CARGILL_YOP,CI,5.376856,-4.096221,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM001,MICRO_CARGILL_YOP,CI,5.376856,-4.096221,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
ET841,ZEGREBOUE,CI,5.375108,-5.914580,ERICSSON,2G,GBOKLE,ZEGREBOUE,,,,,,,,,,,,,,
ET841,ZEGREBOUE,CI,5.375108,-5.914580,ERICSSON,2G,GBOKLE,ZEGREBOUE,,,,,,,,,,,,,,
ET841,ZEGREBOUE,CI,5.375108,-5.914580,ERICSSON,2G,GBOKLE,ZEGREBOUE,,,,,,,,,,,,,,
ET889,ZAHEBRE,CI,5.309821,-6.263729,ERICSSON,2G,GBOKLE,ZAHEBRE,,,,,,,,,,,,,,
ET889,ZAHEBRE,CI,5.309821,-6.263729,ERICSSON,2G,GBOKLE,ZAHEBRE,,,,,,,,,,,,,,
ET889,ZAHEBRE,CI,5.309821,-6.263729,ERICSSON,2G,GBOKLE,ZAHEBRE,,,,,,,,,,,,,,
ET666,ZERIBERI,CI,5.384058,-5.444483,ERICSSON,2G,GBOKLE,ZERIBERI,,,,,,,,,,,,,,
ET666,ZERIBERI,CI,5.384058,-5.444483,ERICSSON,2G,GBOKLE,ZERIBERI,,,,,,,,,,,,,,
ET666,ZERIBERI,CI,5.384058,-5.444483,ERICSSON,2G,GBOKLE,ZERIBERI,,,,,,,,,,,,,,
ET856,KARIE,CI,5.447055,-7.343706,ERICSSON,2G,SAN-PEDRO,KARIE,,,,,,,,,,,,,,
ET856,KARIE,CI,5.447055,-7.343706,ERICSSON,2G,SAN-PEDRO,KARIE,,,,,,,,,,,,,,
ET856,KARIE,CI,5.447055,-7.343706,ERICSSON,2G,SAN-PEDRO,KARIE,,,,,,,,,,,,,,
ET870,TRAHE,CI,4.721502,-7.188002,ERICSSON,2G,SAN-PEDRO,TRAHE,,,,,,,,,,,,,,
ET870,TRAHE,CI,4.721502,-7.188002,ERICSSON,2G,SAN-PEDRO,TRAHE,,,,,,,,,,,,,,
ET870,TRAHE,CI,4.721502,-7.188002,ERICSSON,2G,SAN-PEDRO,TRAHE,,,,,,,,,,,,,,
ET816,MASSADOUGOU_EST,CI,8.296990,-3.921030,ERICSSON,2G,GONTOUGO,MASSADOUGOU,,,,,,,,,,,,,,
ET816,MASSADOUGOU_EST,CI,8.296990,-3.921030,ERICSSON,2G,GONTOUGO,MASSADOUGOU,,,,,,,,,,,,,,
ET816,MASSADOUGOU_EST,CI,8.296990,-3.921030,ERICSSON,2G,GONTOUGO,MASSADOUGOU,,,,,,,,,,,,,,
ET050,SONGON_HEVEA,CI,5.331895,-4.193567,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
ET050,SONGON_HEVEA,CI,5.331895,-4.193567,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
ET050,SONGON_HEVEA,CI,5.331895,-4.193567,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
ET833,TIEVIESSOU,CI,5.346085,-4.886961,ERICSSON,2G,GRANDS-PONTS,TIEVIESSOU,,,,,,,,,,,,,,
ET833,TIEVIESSOU,CI,5.346085,-4.886961,ERICSSON,2G,GRANDS-PONTS,TIEVIESSOU,,,,,,,,,,,,,,
ET833,TIEVIESSOU,CI,5.346085,-4.886961,ERICSSON,2G,GRANDS-PONTS,TIEVIESSOU,,,,,,,,,,,,,,
ET344,ASSINIE_CANAL,CI,5.14396,-3.30763,HUAWEI,2G,SUD-COMOE,ASSINIE,,,,,,,,,,,,,,
ET344,ASSINIE_CANAL,CI,5.14396,-3.30763,HUAWEI,2G,SUD-COMOE,ASSINIE,,,,,,,,,,,,,,
ET344,ASSINIE_CANAL,CI,5.14396,-3.30763,HUAWEI,2G,SUD-COMOE,ASSINIE,,,,,,,,,,,,,,
ET531,TIEKPE,CI,9.663815,-5.306081,HUAWEI,2G,TCHOLOGO,TIEKPE,,,,,,,,,,,,,,
ET531,TIEKPE,CI,9.663815,-5.306081,HUAWEI,2G,TCHOLOGO,TIEKPE,,,,,,,,,,,,,,
ET531,TIEKPE,CI,9.663815,-5.306081,HUAWEI,2G,TCHOLOGO,TIEKPE,,,,,,,,,,,,,,
ET918,SAN-PEDRO_TERRE_ROUGE,CI,4.765770,-6.662826,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
ET918,SAN-PEDRO_TERRE_ROUGE,CI,4.765770,-6.662826,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
ET918,SAN-PEDRO_TERRE_ROUGE,CI,4.765770,-6.662826,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
ET796,SP_UNIVERSITE,CI,4.781600,-6.696228,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
ET796,SP_UNIVERSITE,CI,4.781600,-6.696228,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
ET796,SP_UNIVERSITE,CI,4.781600,-6.696228,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
ET814,BONDO,CI,8.222393,-3.189198,ERICSSON,2G,GONTOUGO,BONDO,,,,,,,,,,,,,,
ET814,BONDO,CI,8.222393,-3.189198,ERICSSON,2G,GONTOUGO,BONDO,,,,,,,,,,,,,,
ET814,BONDO,CI,8.222393,-3.189198,ERICSSON,2G,GONTOUGO,BONDO,,,,,,,,,,,,,,
ET921,DIVO_BRIBORE,CI,5.815626,-5.382741,ERICSSON,2G,LOH-DJIBOUA,DIVO,,,,,,,,,,,,,,
ET921,DIVO_BRIBORE,CI,5.815626,-5.382741,ERICSSON,2G,LOH-DJIBOUA,DIVO,,,,,,,,,,,,,,
ET921,DIVO_BRIBORE,CI,5.815626,-5.382741,ERICSSON,2G,LOH-DJIBOUA,DIVO,,,,,,,,,,,,,,
ET897,LAKOTA_LACITE,CI,5.843440,-5.685920,ERICSSON,2G,LOH-DJIBOUA,LAKOTA,,,,,,,,,,,,,,
ET897,LAKOTA_LACITE,CI,5.843440,-5.685920,ERICSSON,2G,LOH-DJIBOUA,LAKOTA,,,,,,,,,,,,,,
ET897,LAKOTA_LACITE,CI,5.843440,-5.685920,ERICSSON,2G,LOH-DJIBOUA,LAKOTA,,,,,,,,,,,,,,
ET948,BINGES_CITE_TRESOR,CI,5.344730,-3.841220,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET948,BINGES_CITE_TRESOR,CI,5.344730,-3.841220,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET948,BINGES_CITE_TRESOR,CI,5.344730,-3.841220,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET946,BINGES_APPONIAN,CI,5.350356,-3.823319,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET946,BINGES_APPONIAN,CI,5.350356,-3.823319,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET946,BINGES_APPONIAN,CI,5.350356,-3.823319,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET979,YOP_BANCO_SIPPEC,CI,5.415215,-4.081209,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
ET979,YOP_BANCO_SIPPEC,CI,5.415215,-4.081209,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
ET979,YOP_BANCO_SIPPEC,CI,5.415215,-4.081209,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
ET998,BOUNA_GBORONKIRRA,CI,9.279210,-2.992160,ERICSSON,2G,BOUNKANI,BOUNA,,,,,,,,,,,,,,
ET998,BOUNA_GBORONKIRRA,CI,9.279210,-2.992160,ERICSSON,2G,BOUNKANI,BOUNA,,,,,,,,,,,,,,
ET998,BOUNA_GBORONKIRRA,CI,9.279210,-2.992160,ERICSSON,2G,BOUNKANI,BOUNA,,,,,,,,,,,,,,
ET940,CITE_TERRE_IVOIRE,CI,5.410689,-3.968780,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET940,CITE_TERRE_IVOIRE,CI,5.410689,-3.968780,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET940,CITE_TERRE_IVOIRE,CI,5.410689,-3.968780,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
ET997,ADIAKE_HOTEL_TANOE,CI,5.285680,-3.295700,ERICSSON,2G,SUD-COMOE,ADIAKE,,,,,,,,,,,,,,
ET997,ADIAKE_HOTEL_TANOE,CI,5.285680,-3.295700,ERICSSON,2G,SUD-COMOE,ADIAKE,,,,,,,,,,,,,,
ET997,ADIAKE_HOTEL_TANOE,CI,5.285680,-3.295700,ERICSSON,2G,SUD-COMOE,ADIAKE,,,,,,,,,,,,,,
ET909,ADZOPE_EECI-EXT,CI,6.096042,-3.849328,ERICSSON,2G,LA ME,ADZOPE,,,,,,,,,,,,,,
ET909,ADZOPE_EECI-EXT,CI,6.096042,-3.849328,ERICSSON,2G,LA ME,ADZOPE,,,,,,,,,,,,,,
ET909,ADZOPE_EECI-EXT,CI,6.096042,-3.849328,ERICSSON,2G,LA ME,ADZOPE,,,,,,,,,,,,,,
ET848,BONDOUKOU_OLAM,CI,8.014766,-2.824012,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
ET848,BONDOUKOU_OLAM,CI,8.014766,-2.824012,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
ET848,BONDOUKOU_OLAM,CI,8.014766,-2.824012,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
ET959,KOUM_BAD,CI,5.309164,-3.951944,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
ET959,KOUM_BAD,CI,5.309164,-3.951944,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
ET959,KOUM_BAD,CI,5.309164,-3.951944,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
ET944,DJOROGOBITE_1,CI,5.401550,-3.930440,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET944,DJOROGOBITE_1,CI,5.401550,-3.930440,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET944,DJOROGOBITE_1,CI,5.401550,-3.930440,ERICSSON,2G,ABIDJAN,BINGERVILLE,,,,,,,,,,,,,,
ET950,BIABOU_JINVEST,CI,5.438432,-3.970963,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET950,BIABOU_JINVEST,CI,5.438432,-3.970963,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET950,BIABOU_JINVEST,CI,5.438432,-3.970963,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
ET778,ZAGUIETA,CI,6.791445,-6.066635,HUAWEI,2G,MARAHOUE,ZAGUIETA,,,,,,,,,,,,,,
ET778,ZAGUIETA,CI,6.791445,-6.066635,HUAWEI,2G,MARAHOUE,ZAGUIETA,,,,,,,,,,,,,,
ET778,ZAGUIETA,CI,6.791445,-6.066635,HUAWEI,2G,MARAHOUE,ZAGUIETA,,,,,,,,,,,,,,
ET936,ADJAME_MOSQUEE,CI,5.353346,-4.028547,ERICSSON,2G,ABIDJAN,ADJAME,,,,,,,,,,,,,,
ET936,ADJAME_MOSQUEE,CI,5.353346,-4.028547,ERICSSON,2G,ABIDJAN,ADJAME,,,,,,,,,,,,,,
ET936,ADJAME_MOSQUEE,CI,5.353346,-4.028547,ERICSSON,2G,ABIDJAN,ADJAME,,,,,,,,,,,,,,
ET935,ANYAMA _CITEVERTE,CI,5.458607,-4.031051,ERICSSON,2G,ABIDJAN,ANYAMA,,,,,,,,,,,,,,
ET935,ANYAMA _CITEVERTE,CI,5.458607,-4.031051,ERICSSON,2G,ABIDJAN,ANYAMA,,,,,,,,,,,,,,
ET935,ANYAMA _CITEVERTE,CI,5.458607,-4.031051,ERICSSON,2G,ABIDJAN,ANYAMA,,,,,,,,,,,,,,
